show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_clean,duration_minutes,season_count,year_added,release_age,genre_list,genre_Action & Adventure,genre_Anime Features,genre_Anime Series,genre_British TV Shows,genre_Children & Family Movies,genre_Classic & Cult TV,genre_Classic Movies,genre_Comedies,genre_Crime TV Shows,genre_Cult Movies,genre_Documentaries,genre_Docuseries,genre_Dramas,genre_Faith & Spirituality,genre_Horror Movies,genre_Independent Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Korean TV Shows,genre_LGBTQ Movies,genre_Movies,genre_Music & Musicals,genre_Reality TV,genre_Romantic Movies,genre_Romantic TV Shows,genre_Sci-Fi & Fantasy,genre_Science & Nature TV,genre_Spanish-Language TV Shows,genre_Sports Movies,genre_Stand-Up Comedy,genre_Stand-Up Comedy & Talk Shows,genre_TV Action & Adventure,genre_TV Comedies,genre_TV Dramas,genre_TV Horror,genre_TV Mysteries,genre_TV Sci-Fi & Fantasy,genre_TV Shows,genre_TV Thrillers,genre_Teen TV Shows,genre_Thrillers,number_of_genres,director_popularity,add_month,add_day_of_week,days_since_start,country_Canada,country_France,country_India,country_Japan,country_Not Given,country_Other,country_Pakistan,country_South Korea,country_Spain,country_United Kingdom,country_United States
s7262,Movie,Lady Bloodfight,Chris Nahon,Hong Kong,8/5/2017,2016,R,101 min,Action & Adventure,2017-08-05,101,0,2017,1,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,3504,False,False,False,False,False,True,False,False,False,False,False
s7263,Movie,Lady in the Water,M. Night Shyamalan,United States,7/1/2019,2006,PG-13,110 min,"Sci-Fi & Fantasy, Thrillers",2019-07-01,110,0,2019,13,"['Sci-Fi & Fantasy', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,0,4199,False,False,False,False,False,False,False,False,False,False,True
s7266,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,India,3/15/2018,2010,TV-MA,145 min,"Dramas, International Movies",2018-03-15,145,0,2018,8,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,3726,False,False,True,False,False,False,False,False,False,False,False
s7268,Movie,Larceny,R. Ellis Frazier,United States,9/15/2017,2017,TV-14,87 min,Action & Adventure,2017-09-15,87,0,2017,0,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,4,3545,False,False,False,False,False,False,False,False,False,False,True
s7270,Movie,Last Ferry,Jaki Bradley,United States,3/11/2020,2019,TV-MA,86 min,"Dramas, Independent Movies, LGBTQ Movies",2020-03-11,86,0,2020,1,"['Dramas', 'Independent Movies', 'LGBTQ Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4453,False,False,False,False,False,False,False,False,False,False,True
s7271,Movie,Last Knights,Kazuaki Kiriya,United Kingdom,8/1/2019,2015,R,115 min,Action & Adventure,2019-08-01,115,0,2019,4,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,4230,False,False,False,False,False,False,False,False,False,True,False
s7272,Movie,Last Night,Massy Tadjedin,United States,1/1/2019,2010,R,93 min,"Dramas, Independent Movies, Romantic Movies",2019-01-01,93,0,2019,9,"['Dramas', 'Independent Movies', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4018,False,False,False,False,False,False,False,False,False,False,True
s7273,Movie,Le K Benzema,"Damien Piscarel, Florent Bodin",France,5/1/2018,2017,TV-14,121 min,"Documentaries, International Movies, Sports Movies",2018-05-01,121,0,2018,1,"['Documentaries', 'International Movies', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,3773,False,True,False,False,False,False,False,False,False,False,False
s7274,Movie,Le serment des Hitler,Emmanuel Amara,France,5/1/2019,2014,TV-PG,54 min,"Documentaries, International Movies",2019-05-01,54,0,2019,5,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,4138,False,True,False,False,False,False,False,False,False,False,False
s7275,Movie,Leap Year,Anand Tucker,United States,11/15/2019,2010,PG,100 min,"Comedies, Romantic Movies",2019-11-15,100,0,2019,9,"['Comedies', 'Romantic Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,4,4336,False,False,False,False,False,False,False,False,False,False,True
s7276,Movie,LeapFrog: Letter Factory,Roy Allen Smith,United States,4/15/2020,2003,TV-Y,37 min,Children & Family Movies,2020-04-15,37,0,2020,17,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,4488,False,False,False,False,False,False,False,False,False,False,True
s7277,Movie,LeapFrog: Numberland,Ron Myrick,United States,4/15/2020,2011,TV-Y,33 min,Movies,2020-04-15,33,0,2020,9,['Movies'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4488,False,False,False,False,False,False,False,False,False,False,True
s7278,Movie,LeapFrog: Phonics Farm,Ron Myrick,United States,4/15/2020,2011,TV-Y,35 min,Movies,2020-04-15,35,0,2020,9,['Movies'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4488,False,False,False,False,False,False,False,False,False,False,True
s7279,Movie,"LeapFrog: Sing-along, Read-along",Ron Myrick,United States,4/15/2020,2011,TV-Y,32 min,Children & Family Movies,2020-04-15,32,0,2020,9,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4488,False,False,False,False,False,False,False,False,False,False,True
s7281,Movie,Lechmi,B.N. Shajeer Sha,India,8/1/2018,2017,TV-MA,147 min,"Comedies, Horror Movies, International Movies",2018-08-01,147,0,2018,1,"['Comedies', 'Horror Movies', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,2,3865,False,False,True,False,False,False,False,False,False,False,False
s7282,Movie,Left Behind,Vic Armstrong,United States,12/26/2018,2014,PG-13,110 min,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",2018-12-26,110,0,2018,4,"['Action & Adventure', 'Faith & Spirituality', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,2,4012,False,False,False,False,False,False,False,False,False,False,True
s7283,Movie,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,United States,1/1/2020,2010,PG,97 min,Children & Family Movies,2020-01-01,97,0,2020,10,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4383,False,False,False,False,False,False,False,False,False,False,True
s7284,Movie,Legend of the Naga Pearls,Yang Lei,China,3/30/2018,2017,TV-MA,108 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018-03-30,108,0,2018,1,"['Action & Adventure', 'International Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,3741,False,False,False,False,False,True,False,False,False,False,False
s7285,Movie,Legendary Weapons of China,Chia-Liang Liu,Hong Kong,8/16/2018,1982,TV-14,101 min,"Action & Adventure, Cult Movies, International Movies",2018-08-16,101,0,2018,36,"['Action & Adventure', 'Cult Movies', 'International Movies']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,3880,False,False,False,False,False,True,False,False,False,False,False
s7290,Movie,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",Not Given,6/15/2018,2018,TV-G,48 min,"Documentaries, International Movies",2018-06-15,48,0,2018,0,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,3818,False,False,False,False,True,False,False,False,False,False,False
s7287,Movie,Legion,Scott Stewart,United States,11/1/2019,2010,R,100 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2019-11-01,100,0,2019,9,"['Action & Adventure', 'Horror Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,4,4322,False,False,False,False,False,False,False,False,False,False,True
s7289,TV Show,Lego Friends: Girls on a Mission,"Andrew Tan, Stephen Murray",Denmark,2/1/2019,2018,TV-Y,1 Season,Kids' TV,2019-02-01,0,1,2019,1,"[""Kids' TV""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4049,False,False,False,False,False,True,False,False,False,False,False
s7977,Movie,Secrets of Selfridges,Sam Taplin,United States,4/22/2017,2014,TV-PG,55 min,Documentaries,2017-04-22,55,0,2017,3,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,3399,False,False,False,False,False,False,False,False,False,False,True
s7293,Movie,Leo the Lion,Mario Cambi,United States,12/20/2015,2013,TV-Y7-FV,78 min,"Children & Family Movies, Comedies",2015-12-20,78,0,2015,2,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,6,2910,False,False,False,False,False,False,False,False,False,False,True
s7294,Movie,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",France,3/15/2017,2016,TV-MA,103 min,"Documentaries, International Movies, Sports Movies",2017-03-15,103,0,2017,1,"['Documentaries', 'International Movies', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,3361,False,True,False,False,False,False,False,False,False,False,False
s7295,Movie,Let There Be Light,John Huston,United States,3/31/2017,1946,TV-PG,58 min,"Classic Movies, Documentaries",2017-03-31,58,0,2017,71,"['Classic Movies', 'Documentaries']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,3377,False,False,False,False,False,False,False,False,False,False,True
s7296,TV Show,Leyla and Mecnun,Onur Ünlü,Turkey,4/15/2017,2014,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2017-04-15,0,3,2017,3,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,5,3392,False,False,False,False,False,True,False,False,False,False,False
s7297,Movie,Lez Bomb,Jenna Laurenzo,United States,2/7/2019,2018,TV-14,90 min,"Comedies, LGBTQ Movies",2019-02-07,90,0,2019,1,"['Comedies', 'LGBTQ Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4055,False,False,False,False,False,False,False,False,False,False,True
s7299,Movie,Life After Beth,Jeff Baena,United States,7/21/2018,2014,R,89 min,"Comedies, Horror Movies, Independent Movies",2018-07-21,89,0,2018,4,"['Comedies', 'Horror Movies', 'Independent Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,3854,False,False,False,False,False,False,False,False,False,False,True
s7300,Movie,Life in the Doghouse,Ron Davis,United States,6/1/2019,2018,TV-PG,83 min,"Documentaries, LGBTQ Movies",2019-06-01,83,0,2019,1,"['Documentaries', 'LGBTQ Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,4169,False,False,False,False,False,False,False,False,False,False,True
s7292,TV Show,Leo & Tig,Not Given,Pakistan,8/20/2018,2017,TV-Y,1 Season,Kids' TV,2018-08-20,0,1,2018,1,"[""Kids' TV""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2588,8,0,3884,False,False,False,False,False,False,True,False,False,False,False
s7311,Movie,Listen Up! The Lives of Quincy Jones,Ellen Weissbrod,Not Given,11/1/2019,1990,TV-14,116 min,"Documentaries, Music & Musicals",2019-11-01,116,0,2019,29,"['Documentaries', 'Music & Musicals']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,4,4322,False,False,False,False,True,False,False,False,False,False,False
s7303,Movie,Lifechanger,Justin McConnell,Canada,5/28/2019,2018,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers",2019-05-28,84,0,2019,1,"['Horror Movies', 'Independent Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,1,4165,True,False,False,False,False,False,False,False,False,False,False
s7304,Movie,Lifeline,Johnnie To,Hong Kong,8/16/2018,1997,TV-14,104 min,"Action & Adventure, International Movies",2018-08-16,104,0,2018,21,"['Action & Adventure', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,3,3880,False,False,False,False,False,True,False,False,False,False,False
s7305,Movie,Like Arrows,Kevin Peeples,United States,5/6/2019,2018,TV-PG,99 min,"Dramas, Faith & Spirituality",2019-05-06,99,0,2019,1,"['Dramas', 'Faith & Spirituality']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,4143,False,False,False,False,False,False,False,False,False,False,True
s7306,Movie,Like Water for Chocolate,Alfonso Arau,Mexico,11/1/2019,1992,R,105 min,"Classic Movies, Dramas, International Movies",2019-11-01,105,0,2019,27,"['Classic Movies', 'Dramas', 'International Movies']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,4,4322,False,False,False,False,False,True,False,False,False,False,False
s7307,Movie,Lila & Eve,Charles Stone III,United States,2/6/2016,2015,R,94 min,"Dramas, Thrillers",2016-02-06,94,0,2016,1,"['Dramas', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5,2958,False,False,False,False,False,False,False,False,False,False,True
s7309,Movie,Lincoln,Steven Spielberg,United States,2/21/2018,2012,PG-13,150 min,Dramas,2018-02-21,150,0,2018,6,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,3704,False,False,False,False,False,False,False,False,False,False,True
s7310,Movie,Lion's Heart,Karim El Sobky,Egypt,5/9/2019,2013,TV-14,111 min,"Action & Adventure, International Movies",2019-05-09,111,0,2019,6,"['Action & Adventure', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,4146,False,False,False,False,False,True,False,False,False,False,False
s7298,TV Show,License to Drill: Louisiana,Not Given,Canada,10/2/2019,2014,TV-PG,1 Season,Reality TV,2019-10-02,0,1,2019,5,['Reality TV'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2588,10,2,4292,True,False,False,False,False,False,False,False,False,False,False
s7312,Movie,Little Dragon Maiden,Hua Shan,Hong Kong,8/1/2018,1983,TV-14,92 min,"Action & Adventure, International Movies, Romantic Movies",2018-08-01,92,0,2018,35,"['Action & Adventure', 'International Movies', 'Romantic Movies']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,2,3865,False,False,False,False,False,True,False,False,False,False,False
s7314,Movie,Little Lunch: The Halloween Horror Story,Tim Bartley,Australia,3/15/2018,2016,TV-Y7,23 min,"Children & Family Movies, Comedies",2018-03-15,23,0,2018,2,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3726,False,False,False,False,False,True,False,False,False,False,False
s7315,Movie,Little Lunch: The Nightmare Before Graduation,Robyn Butler,Australia,3/15/2018,2016,TV-Y7,25 min,"Children & Family Movies, Comedies",2018-03-15,25,0,2018,2,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3726,False,False,False,False,False,True,False,False,False,False,False
s7316,Movie,Little Men,Ira Sachs,United States,1/12/2017,2016,PG,85 min,"Dramas, Independent Movies",2017-01-12,85,0,2017,1,"['Dramas', 'Independent Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3299,False,False,False,False,False,False,False,False,False,False,True
s7317,Movie,Little Nicky,Steve Brill,United States,12/1/2020,2000,PG-13,90 min,Comedies,2020-12-01,90,0,2020,20,['Comedies'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,1,4718,False,False,False,False,False,False,False,False,False,False,True
s7321,Movie,Little Sister,Zach Clark,United States,1/14/2017,2016,NR,91 min,"Comedies, Dramas, Independent Movies",2017-01-14,91,0,2017,1,"['Comedies', 'Dramas', 'Independent Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,3301,False,False,False,False,False,False,False,False,False,False,True
s7323,Movie,Lizzie Borden Took an Ax,Nick Gomez,United States,7/25/2016,2014,TV-14,87 min,Thrillers,2016-07-25,87,0,2016,2,['Thrillers'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,3128,False,False,False,False,False,False,False,False,False,False,True
s7324,Movie,Lo and Behold: Reveries of the Connected World,Werner Herzog,United States,12/23/2016,2016,PG-13,98 min,Documentaries,2016-12-23,98,0,2016,0,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,4,3279,False,False,False,False,False,False,False,False,False,False,True
s7327,Movie,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,United Kingdom,1/1/2019,1998,R,108 min,"Action & Adventure, Comedies, Independent Movies",2019-01-01,108,0,2019,21,"['Action & Adventure', 'Comedies', 'Independent Movies']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,4018,False,False,False,False,False,False,False,False,False,True,False
s7328,Movie,Locke,Steven Knight,United Kingdom,7/15/2018,2013,R,85 min,"Dramas, Independent Movies",2018-07-15,85,0,2018,5,"['Dramas', 'Independent Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,3848,False,False,False,False,False,False,False,False,False,True,False
s7329,Movie,Lockout,"James Mather, Steve Saint Leger",France,5/7/2020,2012,PG-13,95 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2020-05-07,95,0,2020,8,"['Action & Adventure', 'International Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,4510,False,True,False,False,False,False,False,False,False,False,False
s7330,Movie,Loco Love,"Fernando Sariñana, José Luis Gutiérrez",Mexico,7/30/2017,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",2017-07-30,103,0,2017,0,"['Dramas', 'Independent Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,6,3498,False,False,False,False,False,True,False,False,False,False,False
s7470,Movie,Miss Sharon Jones!,Barbara Kopple,United States,1/7/2017,2015,TV-MA,94 min,"Documentaries, Music & Musicals",2017-01-07,94,0,2017,2,"['Documentaries', 'Music & Musicals']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,3294,False,False,False,False,False,False,False,False,False,False,True
s7318,Movie,Little Singham aur Kaal ka Mahajaal,Prakash Satam,Not Given,12/1/2018,2018,TV-Y7-FV,68 min,"Children & Family Movies, Comedies",2018-12-01,68,0,2018,0,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,5,3987,False,False,False,False,True,False,False,False,False,False,False
s7320,Movie,Little Singham in London,Prakash Satam,Not Given,4/22/2019,2019,TV-Y7,66 min,"Children & Family Movies, Comedies",2019-04-22,66,0,2019,0,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,4129,False,False,False,False,True,False,False,False,False,False,False
s7331,Movie,Logan's Run,Michael Anderson,United States,11/1/2019,1976,PG,118 min,"Action & Adventure, Classic Movies, Cult Movies",2019-11-01,118,0,2019,43,"['Action & Adventure', 'Classic Movies', 'Cult Movies']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,4,4322,False,False,False,False,False,False,False,False,False,False,True
s7340,Movie,Los Niños Héroes de Chapultepec,Ignacio López Escrivá,Not Given,12/15/2017,2017,TV-14,88 min,"Documentaries, International Movies",2017-12-15,88,0,2017,0,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,4,3636,False,False,False,False,True,False,False,False,False,False,False
s7333,Movie,Lolita,Stanley Kubrick,United Kingdom,11/1/2019,1962,R,153 min,"Classic Movies, Dramas, Romantic Movies",2019-11-01,153,0,2019,57,"['Classic Movies', 'Dramas', 'Romantic Movies']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,4,4322,False,False,False,False,False,False,False,False,False,True,False
s7334,TV Show,London Spy,Jakob Verbruggen,United Kingdom,3/31/2017,2015,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2017-03-31,0,1,2017,2,"['British TV Shows', 'Crime TV Shows', 'International TV Shows']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,3377,False,False,False,False,False,False,False,False,False,True,False
s7335,Movie,Long Time Running,"Jennifer Baichwal, Nicholas de Pencier",Canada,11/12/2017,2017,TV-14,96 min,"Documentaries, International Movies, Music & Musicals",2017-11-12,96,0,2017,0,"['Documentaries', 'International Movies', 'Music & Musicals']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,6,3603,True,False,False,False,False,False,False,False,False,False,False
